Ref#;Gebouw NL;Gebouw EN;Gebouw ID;Afkorting NL;Afkorting EN;Etage;Vastgoednr;Kamernr;Kamer ID;Ruimtenaam NL;Ruimtenaam EN;Soort studieplek;Email adres gebouw;Email adres onderwijszaal;Breedtegraad;Lengtegraad;Type Studieplek;Totaal aantal studieplekken;Aantal tafels;Aantal stoelen per tafel;Verstelbare stoel;Vaste stoel;Overige zitplek;Waarvan te gebruiken als individuele studieplek;Beschikbaarheid voor zelfstudie;Mate van stilte;Reserveerbaar voor zelfstudie;Daglicht;Stroompunt;Ethernet;Vaste PC;Whiteboard;Smartboard;Presentatiescherm;Afstand tot coffeecorner/ automaat;Afstand tot printer;Afstand tot toilet;Toegewezen aan project/groep;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00303;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;1e verdieping;36.01.01.030;HB 01.030;HB 01.030;RESTAURANT - vierkante tafels;Restaurant;horecaplek;Building-36@tudelft.nl;;51.998987;4.373433;C;11;0;0;0;0;11;0;1;rumoerig;nee;ja;nee;nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00304;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;1e verdieping;36.01.01.030;HB 01.030;HB 01.030;RESTAURANT - houtkleurige tafels;Restaurant;horecaplek;Building-36@tudelft.nl;;51.998987;4.373433;C;32;4;8;0;32;0;16;1;rumoerig;nee;ja;nee;nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00305;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;1e verdieping;36.01.01.513;HB 01.513;HB 01.513;GANG - lange tafel;Corridor;informeel zitje;Building-36@tudelft.nl;;51.998750;4.373232;C;20;2;10;0;20;0;8;1;rumoerig;nee;ja;ja (<1 pp);ja;nee;nee;nee;nee;0-25m;>25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00306;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;1e verdieping;36.01.01.513;HB 01.513;HB 01.513;GANG - losse tafels, hoog en laag;Corridor;informeel zitje;Building-36@tudelft.nl;;51.998750;4.373232;C;52;5;6;0;32;0;8;1;rumoerig;nee;ja;ja (<1 pp);ja;nee;nee;nee;nee;0-25m;>25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00307;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;2e verdieping;36.01.02.230;HB 02.230;HB 02.230;GROEPSRUIMTE - studieruimtes;Group room;groepswerkplek;Building-36@tudelft.nl;;51.998613;4.373536;B;6;1;6;6;0;0;4;1;rustig;nee;ja;ja (>/= 1 pp);nee;nee;ja;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00308;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;2e verdieping;36.01.02.240;HB 02.240;HB 02.240;GROEPSRUIMTE - studieplekken;Group room;groepswerkplek;Building-36@tudelft.nl;;51.998613;4.373536;B;6;1;6;6;0;0;4;1;rustig;nee;ja;ja (>/= 1 pp);nee;nee;ja;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00309;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;2e verdieping;36.01.02.300;HB 02.300;HB 02.300;STUDIERUIMTE - plekken raamzijde;Study Spot;concentratiestudieplek;Building-36@tudelft.nl;;51.998763;4.373437;A;39;13;3;39;0;0;39;1;stil;nee;ja;ja (>/= 1 pp);nee;nee;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00310;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;2e verdieping;36.01.02.300;HB 02.300;HB 02.300;STUDIERUIMTE - PC-plekken;Study Spot;concentratiestudieplek;Building-36@tudelft.nl;;51.998763;4.373437;A;36;10;4;36;0;0;36;1;stil;nee;ja;ja (>/= 1 pp);ja;ja;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00311;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;2e verdieping;36.01.02.300;HB 02.300;HB 02.300;STUDIERUIMTE;Study Spot;concentratiestudieplek;Building-36@tudelft.nl;;51.998763;4.373437;A;4;2;0;0;0;4;2;1;stil;nee;ja;ja (<1 pp);nee;nee;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00312;36 - EWI;36 - Electrical Engineering, Mathematics and Computer Science;36 - EWI;EWI;EEMCS;2e verdieping;36.01.02.300;HB 02.300;HB 02.300;STUDIERUIMTE;Study Spot;aanlandstudieplek / groepswerkplek;Building-36@tudelft.nl;;51.998763;4.373437;B;8;1;6;0;6;2;2;1;stil;nee;ja;nee;nee;nee;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00313;62 - Luchtvaart- en Ruimtevaarttechniek;62 - Aerospace Engineering ;62 - Luchtvaart- en Ruimtevaarttechniek;LR;AE;begane grond;62.00.00.070;0.07;0.07;PC ZAAL;Instruction room;onderwijsruimte;Building-62@tudelft.nl;Room-62.0.07@tudelft.nl;51.990328;4.375598;B;74;74;1;74;0;0;74;2;rustig;nee;nee;ja (>/= 1 pp);ja;ja;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00314;62 - Luchtvaart- en Ruimtevaarttechniek;62 - Aerospace Engineering ;62 - Luchtvaart- en Ruimtevaarttechniek;LR;AE;1e verdieping;62.onbekend.001;?;?;GANG;Corridor;aanlandstudieplek;Building-62@tudelft.nl;;51.990207;4.375301;B;16;16;1;0;0;0;16;1;rustig;nee;ja;ja (>/= 1 pp);nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00315;62 - Luchtvaart- en Ruimtevaarttechniek;62 - Aerospace Engineering ;62 - Luchtvaart- en Ruimtevaarttechniek;LR;AE;begane grond;62.onbekend.002;0.51;0.51;STUDIERUIMTE;Study Spot;aanlandstudieplek / groepswerkplek;Building-62@tudelft.nl;;51.990042;4.375365;B;57;53;2;0;57;0;53;2;rustig;nee;ja;ja (>/= 1 pp);nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00316;62 - Luchtvaart- en Ruimtevaarttechniek;62 - Aerospace Engineering ;62 - Luchtvaart- en Ruimtevaarttechniek;LR;AE;begane grond;62.00.00.800;00.800;00.800;GANG;Corridor;informeel zitje;Building-62@tudelft.nl;;51.990042;4.375365;C;16;4;4;0;16;0;3;1;rumoerig;nee;ja;nee;nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00317;62 - Luchtvaart- en Ruimtevaarttechniek;62 - Aerospace Engineering ;62 - Luchtvaart- en Ruimtevaarttechniek;LR;AE;begane grond;62.onbekend.003;NB 05;NB 05;RESTAURANT - lage gedeelte;Restaurant;horecaplek;Building-62@tudelft.nl;;51.990081;4.375852;C;117;35;3;27;76;14;52;1;rumoerig;nee;ja;ja (<1 pp);nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00318;62 - Luchtvaart- en Ruimtevaarttechniek;62 - Aerospace Engineering ;62 - Luchtvaart- en Ruimtevaarttechniek;LR;AE;1e verdieping;62.onbekend.004;LDV;LDV;LEONARDO DA VINCIPLEIN;LEONARDO DA VINCIPLEIN;informeel zitje;Building-62@tudelft.nl;;51.990042;4.375365;C;18;2;5;0;0;8;0;1;rustig;nee;nee;ja (<1 pp);nee;nee;nee;nee;nee;>25m;0-25m;>25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00319;62 - Luchtvaart- en Ruimtevaarttechniek;62 - Aerospace Engineering ;62 - Luchtvaart- en Ruimtevaarttechniek;LR;AE;begane grond;62.onbekend.005;RES;RES;RESTAURANT - hoge gedeelte;Restaurant;horecaplek;Building-62@tudelft.nl;;51.990081;4.375852;C;25;2;4;0;8;17;8;1;rumoerig;nee;ja;ja (<1 pp);nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00320;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;begane grond;62.00.00.020;0.02;0.02;RESTAURANT;Restaurant;horecaplek;Building-66@tudelft.nl;;51.990465;4.377630;C;62;13;5;0;62;2;20;1;rumoerig;nee;ja;nee;nee;nee;nee;nee;nee;0-25m;>25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00321;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;begane grond;62.00.00.020;0.02;0.02;SATEBAR;Restaurant;horecaplek;Building-66@tudelft.nl;;51.990465;4.377630;C;12;6;0;0;0;12;6;1;rumoerig;nee;ja;nee;nee;nee;nee;nee;nee;0-25m;>25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00322;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;begane grond;66.onbekend.001;0.13;0.13;PROJECTRUIMTE 1;Project room;onderwijsruimte;Building-66@tudelft.nl;Room-66.0.350@tudelft.nl;51.990846;4.377510;B;100;10;10;100;0;0;60;2;rustig;nee;ja;ja (>/= 1 pp);ja;ja;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00323;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;begane grond;66.onbekend.002;0.15;0.15;PROJECTRUIMTE 2;Project room;onderwijsruimte;Building-66@tudelft.nl;Room-66.0.400@tudelft.nl;51.990803;4.377327;B;50;5;10;50;0;0;30;2;rustig;nee;ja;ja (>/= 1 pp);ja;ja;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00324;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;begane grond;66.onbekend.003;0.17;0.17;PROJECTRUIMTE 3;Project room;onderwijsruimte;Building-66@tudelft.nl;Room-66.0.450@tudelft.nl;51.990959;4.377370;B;40;4;10;40;0;0;24;2;rustig;nee;ja;ja (>/= 1 pp);ja;ja;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00325;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;begane grond;66.onbekend.004;0.18;0.18;PROJECTRUIMTE 4;Project room;onderwijsruimte;Building-66@tudelft.nl;Room-66.0.540@tudelft.nl;51.991043;4.377179;B;50;5;10;50;0;0;30;2;rustig;nee;ja;ja (>/= 1 pp);ja;ja;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00326;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;begane grond;66.onbekend.005;0.25;0.25;PROJECTRUIMTE 5;Project room;onderwijsruimte;Building-66@tudelft.nl;Room-66.0.610@tudelft.nl;51.991088;4.377356;B;50;5;10;50;0;0;30;2;rustig;nee;ja;ja (>/= 1 pp);ja;ja;nee;nee;nee;>25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00327;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;begane grond;66.onbekend.006;00.(802);00.(802);GANG;Corridor;informeel zitje;Building-66@tudelft.nl;Room-66.1.350@tudelft.nl;51.990620;4.377527;C;16;3;6;0;10;6;8;1;rumoerig;nee;ja;nee;nee;nee;nee;nee;nee;0-25m;>25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00328;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;begane grond;66.onbekend.007;00.(802);00.(802);GANG;Corridor;informeel zitje;Building-66@tudelft.nl;;51.990620;4.377527;C;10;0;0;0;0;10;0;1;rumoerig;nee;ja;ja (<1 pp);nee;nee;nee;nee;nee;0-25m;>25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00329;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;1e verdieping;66.00.00.802;0.802;0.802;GANG;Corridor;informeel zitje;Building-66@tudelft.nl;;51.990620;4.377527;C;9;3;3;9;0;0;6;1;rumoerig;nee;ja;ja (>/= 1 pp);nee;nee;nee;nee;nee;0-25m;>25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00330;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;1e verdieping;66.onbekend.008;1.14;1.14;RESTAURANT;Restaurant;horecaplek;Building-66@tudelft.nl;;51.990465;4.377630;C;75;19;6;0;57;18;30;1;rumoerig;nee;ja;ja (<1 pp);nee;nee;nee;nee;nee;0-25m;>25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00331;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;1e verdieping;66.onbekend.009;1.16;1.16;PROJECTRUIMTE 6;Project room;onderwijsruimte;Building-66@tudelft.nl;Room-66.1.350@tudelft.nl;51.990846;4.377510;B;100;10;10;100;0;0;60;2;rustig;nee;ja;ja (>/= 1 pp);ja;ja;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00332;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;1e verdieping;66.onbekend.010;INSTR;INSTR;INSTRUCTIERUIMTE 1;Instruction room;onderwijsruimte;Building-66@tudelft.nl;Room-66.1.380@tudelft.nl;51.990803;4.377327;A;21;7;3;21;0;0;14;2;stil;nee;ja;ja (<1 pp);ja;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00333;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;1e verdieping;66.onbekend.011;INSTR;INSTR;INSTRUCTIERUIMTE 2;Instruction room;onderwijsruimte;Building-66@tudelft.nl;Room-66.1.440@tudelft.nl;51.990929;4.377247;A;21;7;3;21;0;0;14;2;stil;nee;ja;ja (<1 pp);ja;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00334;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;1e verdieping;66.onbekend.012;1.17;1.17;INSTRUCTIERUIMTE 5;Instruction room;onderwijsruimte;Building-66@tudelft.nl;Room-66.1.450@tudelft.nl;51.990959;4.377370;A;48;16;3;48;0;0;32;2;stil;nee;ja;ja (<1 pp);ja;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00335;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;1e verdieping;66.onbekend.013;1.18;1.18;INSTRUCTIERUIMTE 3;Instruction room;onderwijsruimte;Building-66@tudelft.nl;Room-66.1.500@tudelft.nl;51.990929;4.377247;A;21;7;3;21;0;0;14;2;stil;nee;ja;ja (<1 pp);ja;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00336;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;1e verdieping;66.onbekend.014;INSTR;INSTR;INSTRUCTIERUIMTE 4;Instruction room;onderwijsruimte;Building-66@tudelft.nl;Room-66.1.560@tudelft.nl;51.991043;4.377179;A;21;7;3;21;0;0;14;2;stil;nee;ja;ja (<1 pp);ja;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00337;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;1e verdieping;66.onbekend.015;1.25;1.25;INSTRUCTIERUIMTE 6;Instruction room;onderwijsruimte;Building-66@tudelft.nl;Room-66.1.610@tudelft.nl;51.991088;4.377356;A;51;17;3;51;0;0;34;2;stil;nee;ja;ja (<1 pp);ja;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00338;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;2e verdieping;66.onbekend.016;2.11;2.11;PROJECTRUIMTE 7;Project room;onderwijsruimte;Building-66@tudelft.nl;Room-66.2.230@tudelft.nl;51.990643;4.377607;A;30;3;10;30;0;0;18;2;stil;nee;ja;ja (>/= 1 pp);ja;ja;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00339;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;2e verdieping;66.onbekend.017;2.16;2.16;PROJECTRUIMTE 8;Project room;onderwijsruimte;Building-66@tudelft.nl;Room-66.2.220@tudelft.nl;51.990606;4.377447;A;30;3;10;30;0;0;18;2;stil;nee;ja;ja (>/= 1 pp);ja;ja;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00340;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;2e verdieping;66.onbekend.018;2.21;2.21;PROJECTRUIMTE 10;Project room;onderwijsruimte;Building-66@tudelft.nl;Room-66.2.400@tudelft.nl;51.990803;4.377327;A;20;2;10;20;0;0;12;2;stil;nee;ja;ja (>/= 1 pp);ja;ja;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00341;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;2e verdieping;66.onbekend.019;2.24;2.24;INSTRUCTIERUIMTE 7;Instruction room;onderwijsruimte;Building-66@tudelft.nl;Room-66.2.450@tudelft.nl;51.990959;4.377370;A;42;14;3;42;0;0;28;2;stil;nee;ja;ja (<1 pp);ja;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00342;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;2e verdieping;66.onbekend.020;2.25;2.25;PROJECTRUIMTE 9;Project room;onderwijsruimte;Building-66@tudelft.nl;Room-66.2.540@tudelft.nl;51.991043;4.377179;A;50;5;10;50;0;0;30;2;stil;nee;ja;ja (>/= 1 pp);ja;ja;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00343;66 - The Fellowship;66 - The Fellowship;66 - The Fellowship;Fels;Fels;2e verdieping;66.onbekend.021;INSTR;INSTR;INSTRUCTIERUIMTE 8;Instruction room;onderwijsruimte;Building-66@tudelft.nl;Room-66.2.610@tudelft.nl;51.991088;4.377356;B;48;16;3;48;0;0;32;2;stil;nee;ja;ja (<1 pp);ja;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00344;58 - TNW;58 - Applied Sciences;58 - TNW;TNW Zuid;AS South;begane grond;58.01.00.080;A0.080;A0.080;STUDIERUIMTE;Study Spot;concentratiestudieplek;Building-58@tudelft.nl;;51.990018;4.379951;A;42;3;12;0;42;6;30;1;stil;nee;ja;ja (>/= 1 pp);nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SSP00345;58 - TNW;58 - Applied Sciences;58 - TNW;TNW Zuid;AS South;1e verdieping;58.01.01.010;A1.010;A1.010;RESTAURANT;Restaurant;horecaplek;Building-58@tudelft.nl;;51.989932;4.379586;C;36;18;2;0;36;0;18;1;rumoerig;nee;ja;nee;nee;nee;nee;nee;nee;0-25m;0-25m;0-25m;nee;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
